# schema=2
# units: accel=m/s^2 (includes gravity), gyro=rad/s, latlon=deg WGS84, time=ms epoch anchored monotonic
# anchor: elapsedRealtimeNanos=116423195500635, currentTimeMillis=1787220487462
# device: samsung SM-S948B, android=16
# device_id=retrofit-sm-s948b-01
# nominal_rate_hz=100
# app_version=1.0
# battery_start_pct=91
# vehicle_id=95de9ea6-9c9f-4369-8b8f-bf542fa53f8d
# vehicle_type=van
# vehicle_make_model=Ford Transit
# vehicle_year=2011
# vehicle_suspension_type=torsion_beam
# vehicle_suspension_condition=worn
# vehicle_tire_size=215/75R16
# vehicle_tire_type=summer
# vehicle_load=half_load
# vehicle_mount=console
# vehicle_mount_rigid=true
# retrofit=v3.1-identity 2026-09-19 scripts/retrofit_v31.py
Time,Type,X,Y,Z,Latitude,Longitude
# event: t=1787220487474, type=accuracy_changed, sensor=gyro, accuracy=3
1787220542215,Gyroscope,0.023518294,0.082466744,-0.054366965,,
1787220542216,Accelerometer,0.5407779,-0.3804588,10.042677,,
1787220542223,Gyroscope,0.0058032153,0.06475167,-0.05131264,,
1787220542224,Accelerometer,0.5312066,-0.4211368,9.815358,,
1787220542232,Gyroscope,-0.0027488915,0.04459313,-0.04703659,,
1787220542233,Accelerometer,0.55034924,-0.37328035,10.279566,,
1787220542240,Gyroscope,0.0070249448,0.058032155,-0.045814857,,
1787220542241,Accelerometer,0.21296121,-0.4331009,10.037891,,
1787220542249,Gyroscope,0.021685699,0.07147118,-0.04703659,,
1787220542250,Accelerometer,0.41874397,-0.4761717,10.028319,,
1787220542257,Gyroscope,0.016798781,0.067195125,-0.041538805,,
1787220542258,Accelerometer,0.47377887,-0.36131623,9.95175,,
1787220542266,Gyroscope,0.010079269,0.054366965,-0.03970621,,
1787220542267,Accelerometer,0.2943172,-0.36610186,10.552348,,
1787220542275,Gyroscope,0.012522728,0.043371398,-0.037262753,,
1787220542275,Accelerometer,0.12921242,-0.40917268,10.112068,,
1787220542283,Gyroscope,0.011911863,0.056810424,-0.034208428,,
1787220542284,Accelerometer,0.076570325,-0.41874397,10.246066,,
1787220542292,Gyroscope,0.010690134,0.04703659,-0.034208428,,
1787220542292,Accelerometer,0.4426722,-0.4642076,9.891929,,
1787220542300,Gyroscope,-0.010690134,0.046425723,-0.02687805,,
1787220542301,Accelerometer,0.19860429,-0.3469593,10.179068,,
1787220542309,Gyroscope,-0.00763581,0.036651887,-0.028710645,,
1787220542309,Accelerometer,0.10049855,-0.31106696,10.033105,,
1787220542317,Gyroscope,-0.008246674,0.05497783,-0.021991132,,
1787220542318,Accelerometer,-0.15314065,-0.35413775,10.133604,,
1787220542326,Gyroscope,0.0015271619,0.04214967,-0.026267186,,
1787220542326,Accelerometer,0.2440679,-0.23688944,9.856036,,
1787220542334,Gyroscope,-0.013744458,0.04703659,-0.017104214,,
1787220542335,Accelerometer,-0.050249275,-0.09092726,10.4566345,,
1787220542343,Gyroscope,-0.0015271619,0.029932374,-0.021991132,,
1787220542343,Accelerometer,0.031106694,0.09332009,9.982856,,
1787220542351,Gyroscope,-0.00763581,0.0537561,-0.012217295,,
1787220542352,Accelerometer,-0.4354937,-0.13399807,9.870394,,
1787220542360,Gyroscope,-0.009468404,0.03970621,-0.021991132,,
1787220542360,Accelerometer,-0.0023928226,-0.2105684,9.626326,,
1787220542368,Gyroscope,-0.029016078,0.023212861,-0.0097738365,,
1787220542369,Accelerometer,-0.047856454,0.05503492,10.27478,,
1787220542377,Gyroscope,-0.017409647,0.009162972,-0.019547673,,
1787220542377,Accelerometer,0.009571291,0.28713873,10.097712,,
1787220542385,Gyroscope,-0.003970621,0.04459313,-0.0097738365,,
1787220542386,Accelerometer,-0.32303107,0.050249275,10.054641,,
1787220542394,Gyroscope,0.008246674,0.05070178,-0.021380268,,
1787220542394,Accelerometer,-0.14356937,0.11964113,9.47797,,
1787220542402,Gyroscope,-0.008246674,0.03848448,-0.011606431,,
1787220542403,Accelerometer,0.069391854,0.42831525,9.958928,,
1787220542411,Gyroscope,-0.016187917,0.011606431,-0.017104214,,
1787220542411,Accelerometer,-0.15074782,0.6652047,9.987641,,
1787220542419,Gyroscope,-0.009468404,0.010995566,-0.016493348,,
1787220542420,Accelerometer,-0.19142582,0.5312066,9.686146,,
1787220542428,Gyroscope,-9.162972E-4,0.032986697,-0.017715078,,
1787220542428,Accelerometer,-0.11485548,0.36370903,9.542577,,
1787220542436,Gyroscope,0.0027488915,0.02565632,-0.020769402,,
1787220542437,Accelerometer,0.21535404,0.64845496,9.789038,,
1787220542445,Gyroscope,-3.054324E-4,0.0140498895,-0.018936807,,
1787220542445,Accelerometer,-0.06460621,0.8279166,10.1599245,,
1787220542453,Gyroscope,0.011300999,0.0061086477,-0.02565632,,
1787220542454,Accelerometer,-0.0023928226,0.74177504,9.602397,,
1787220542462,Gyroscope,0.008246674,0.021991132,-0.023212861,,
1787220542463,Accelerometer,-0.13878371,0.53599226,9.578469,,
1787220542470,Gyroscope,0.011911863,0.0030543238,-0.03176497,,
1787220542471,Accelerometer,0.36131623,0.782453,9.74836,,
1787220542479,Gyroscope,0.0033597562,-0.007941242,-0.023212861,,
1787220542480,Accelerometer,0.023928227,0.9379865,10.293923,,
1787220542487,Gyroscope,0.022907428,-0.014660755,-0.036651887,,
1787220542488,Accelerometer,0.0526421,0.71306115,9.724431,,
1787220542496,Gyroscope,0.024740024,0.009162972,-0.028710645,,
1787220542497,Accelerometer,-0.08135597,0.45224348,9.767502,,
1787220542504,Gyroscope,0.027794348,-0.008552107,-0.041538805,,
1787220542505,Accelerometer,0.45702913,0.74416786,9.676575,,
1787220542513,Gyroscope,0.014966187,-0.020769402,-0.031154104,,
1787220542514,Accelerometer,0.15314065,0.8853444,10.676775,,
1787220542521,Gyroscope,0.030237807,-0.037262753,-0.045814857,,
1787220542522,Accelerometer,0.016749758,0.85184485,9.956535,,
1787220542530,Gyroscope,0.038789913,-0.010995566,-0.037262753,,
1787220542531,Accelerometer,-0.009571291,0.53359944,9.927821,,
1787220542538,Gyroscope,0.03695732,-0.016493348,-0.049480047,,
1787220542539,Accelerometer,0.1698904,0.4546363,9.638289,,
1787220542547,Gyroscope,0.01802051,-0.041538805,-0.04214967,,
1787220542548,Accelerometer,0.38285163,0.83030945,10.317851,,
1787220542555,Gyroscope,0.018631376,-0.049480047,-0.04703659,,
1787220542556,Accelerometer,-0.021535404,0.8422736,10.265209,,
1787220542564,Gyroscope,0.032681264,-0.036651887,-0.04886918,,
1787220542565,Accelerometer,-0.14117654,0.3589234,9.858429,,
1787220542572,Gyroscope,0.035124727,-0.029932374,-0.04886918,,
1787220542573,Accelerometer,0.09092726,0.13160525,9.609575,,
1787220542582,Accelerometer,0.33260235,0.50009996,10.035499,,
1787220542581,Gyroscope,0.022907428,-0.041538805,-0.05253437,,
1787220542589,Gyroscope,0.017409647,-0.060475614,-0.04703659,,
1787220542590,Accelerometer,0.1268196,0.53359944,10.813166,,
1787220542598,Gyroscope,0.03084867,-0.053145237,-0.053145237,,
1787220542599,Accelerometer,-0.019142581,0.5024927,9.710074,,
1787220542606,Gyroscope,0.032070402,-0.028710645,-0.04886918,,
1787220542607,Accelerometer,-0.03589234,0.021535404,9.9015,,
1787220542615,Gyroscope,0.018631376,-0.047647454,-0.056199558,,
1787220542616,Accelerometer,0.32063824,0.2656033,9.645468,,
1787220542623,Gyroscope,-3.054324E-4,-0.06963859,-0.047647454,,
1787220542624,Accelerometer,0.21774685,0.49292147,10.631311,,
1787220542632,Gyroscope,0.009468404,-0.06475167,-0.0537561,,
1787220542633,Accelerometer,-0.014356935,0.36610186,10.13839,,
1787220542640,Gyroscope,0.02535089,-0.037873615,-0.050090913,,
1787220542641,Accelerometer,-0.033499517,0.0741775,9.410972,,
1787220542649,Gyroscope,0.016187917,-0.018936807,-0.054366965,,
1787220542650,Accelerometer,0.2105684,0.13878371,9.600004,,
1787220542657,Gyroscope,-0.0021380268,-0.05253437,-0.049480047,,
1787220542658,Accelerometer,0.2847459,0.40438703,10.222138,,
1787220542666,Gyroscope,-0.009468404,-0.07147118,-0.049480047,,
1787220542667,Accelerometer,0.14596218,0.54317075,10.052248,,
1787220542675,Gyroscope,3.054324E-4,-0.05070178,-0.05131264,,
1787220542675,Accelerometer,0.086141616,0.17467605,9.65504,,
1787220542673,Location,,,,50.401522,30.6847348
1787220542683,Gyroscope,0.0027488915,-0.036651887,-0.047647454,,
1787220542684,Accelerometer,0.33738798,0.06699903,9.552148,,
1787220542692,Gyroscope,-0.004581486,-0.043982264,-0.048258316,,
1787220542692,Accelerometer,0.41156548,0.47856453,9.695718,,
1787220542700,Gyroscope,-0.015577052,-0.0537561,-0.045203995,,
1787220542701,Accelerometer,0.33260235,0.4331009,10.399207,,
1787220542709,Gyroscope,-0.010079269,-0.06475167,-0.04703659,,
1787220542709,Accelerometer,0.22492532,0.18903299,9.281759,,
1787220542717,Gyroscope,-0.010079269,-0.031154104,-0.042760536,,
1787220542718,Accelerometer,0.42831525,0.3589234,9.245867,,
1787220542726,Gyroscope,-0.0070249448,-0.03054324,-0.042760536,,
1787220542726,Accelerometer,0.5024927,0.3900301,10.370493,,
1787220542734,Gyroscope,-0.0015271619,-0.048258316,-0.042760536,,
1787220542735,Accelerometer,0.33738798,0.8135597,9.779466,,
1787220542743,Gyroscope,0.0027488915,-0.033597562,-0.041538805,,
1787220542743,Accelerometer,0.43070808,0.634098,9.643075,,
1787220542751,Gyroscope,-0.0051923506,-0.034819294,-0.042760536,,
1787220542752,Accelerometer,0.58624154,0.46660042,9.406186,,
1787220542760,Gyroscope,-0.014966187,-0.04703659,-0.040317077,,
1787220542760,Accelerometer,0.87338024,0.7513463,9.705289,,
1787220542768,Gyroscope,-0.016187917,-0.043982264,-0.04092794,,
1787220542769,Accelerometer,0.64606214,0.73459655,10.19821,,
1787220542777,Gyroscope,0.0027488915,-0.032986697,-0.043371398,,
1787220542777,Accelerometer,0.52163535,0.5240282,9.549755,,
1787220542785,Gyroscope,0.00763581,-0.0061086477,-0.040317077,,
1787220542786,Accelerometer,0.634098,0.7082755,9.052048,,
1787220542794,Gyroscope,-0.0021380268,-0.0061086477,-0.043371398,,
1787220542794,Accelerometer,0.7680961,0.78723866,9.731609,,
1787220542802,Gyroscope,-0.014355322,-0.036651887,-0.039095346,,
1787220542803,Accelerometer,0.6221339,0.7585248,10.205389,,
1787220542811,Gyroscope,-0.0058032153,-0.049480047,-0.042760536,,
1787220542811,Accelerometer,0.6221339,0.61734825,9.554541,,
1787220542819,Gyroscope,0.0021380268,-0.01282816,-0.040317077,,
1787220542820,Accelerometer,0.63888365,0.5407779,9.894321,,
1787220542828,Gyroscope,0.014966187,-0.0030543238,-0.047647454,,
1787220542828,Accelerometer,0.91166544,0.7537391,9.616755,,
1787220542836,Gyroscope,0.0058032153,0.0067195124,-0.039095346,,
1787220542837,Accelerometer,0.5407779,0.7322037,10.13839,,
1787220542845,Gyroscope,0.009468404,-0.01282816,-0.049480047,,
1787220542845,Accelerometer,0.4881358,0.58624154,9.686146,,
1787220542853,Gyroscope,0.0015271619,-0.0012217296,-0.04092794,,
1787220542854,Accelerometer,0.47856453,0.3924229,10.052248,,
1787220542862,Gyroscope,0.0058032153,-0.008552107,-0.05253437,,
1787220542862,Accelerometer,0.8111669,0.4642076,9.966106,,
1787220542870,Gyroscope,0.008246674,-0.0012217296,-0.042760536,,
1787220542871,Accelerometer,0.85902333,0.61734825,10.303494,,
1787220542879,Gyroscope,0.021685699,0.013439025,-0.050090913,,
1787220542880,Accelerometer,0.4881358,0.44027936,9.958928,,
1787220542887,Gyroscope,0.017409647,0.03054324,-0.05070178,,
1787220542888,Accelerometer,0.37088752,0.031106694,9.954143,,
1787220542896,Gyroscope,0.003970621,0.0042760535,-0.05253437,,
1787220542897,Accelerometer,0.80159557,-0.06460621,9.846465,,
1787220542904,Gyroscope,-0.014355322,-0.0097738365,-0.0537561,,
1787220542905,Accelerometer,1.0911272,0.11246266,10.356136,,
1787220542913,Gyroscope,0.003970621,-0.0061086477,-0.054366965,,
1787220542914,Accelerometer,0.66759753,0.021535404,10.217353,,
1787220542921,Gyroscope,0.019853106,0.04703659,-0.05986475,,
1787220542922,Accelerometer,0.42831525,-0.3804588,10.018748,,
1787220542930,Gyroscope,0.02535089,0.04459313,-0.059253883,,
1787220542931,Accelerometer,0.6197411,-0.44745782,9.920643,,
1787220542938,Gyroscope,-0.0033597562,0.021991132,-0.06108648,,
1787220542939,Accelerometer,0.701097,-0.31106696,10.052248,,
1787220542947,Gyroscope,-0.016187917,-0.0073303776,-0.06108648,,
1787220542948,Accelerometer,0.60059845,-0.35174492,10.399207,,
1787220542955,Gyroscope,-0.00641408,0.01527162,-0.05864302,,
1787220542956,Accelerometer,0.23449662,-0.634098,10.585847,,
1787220542964,Gyroscope,0.021685699,0.036651887,-0.064140804,,
1787220542965,Accelerometer,0.23449662,-0.5168497,10.253245,,
1787220542972,Gyroscope,0.017409647,0.05070178,-0.06169734,,
1787220542973,Accelerometer,0.67477596,-0.20578274,9.812965,,
1787220542981,Gyroscope,-0.014355322,0.034819294,-0.06169734,,
1787220542982,Accelerometer,0.4354937,-0.21774685,10.126426,,
1787220542989,Gyroscope,-0.03084867,0.0048869182,-0.06169734,,
1787220542990,Accelerometer,0.27038896,-0.25124636,9.949356,,
1787220542998,Gyroscope,-0.025961753,0.017104214,-0.058032155,,
1787220542999,Accelerometer,0.13399807,-0.30388847,10.047462,,
1787220543006,Gyroscope,-0.012522728,0.037873615,-0.06536253,,
1787220543007,Accelerometer,0.5479564,-0.32542387,9.784252,,
1787220543015,Gyroscope,-0.011911863,0.041538805,-0.058032155,,
1787220543016,Accelerometer,0.51445687,-0.2847459,10.377672,,
1787220543023,Gyroscope,-0.0070249448,0.027488915,-0.06475167,,
1787220543024,Accelerometer,0.39960137,-0.2632105,10.131211,,
1787220543032,Gyroscope,-0.012522728,0.03054324,-0.06108648,,
1787220543033,Accelerometer,0.33020952,-0.22731815,9.745967,,
1787220543040,Gyroscope,-0.018631376,0.028099779,-0.064140804,,
1787220543041,Accelerometer,0.58624154,-0.29192436,9.707682,,
1787220543049,Gyroscope,-0.027183482,0.016493348,-0.06108648,,
1787220543050,Accelerometer,0.54317075,-0.31345975,9.968499,,
1787220543057,Gyroscope,-0.021074835,0.018936807,-0.06352994,,
1787220543058,Accelerometer,0.3684947,-0.37806597,10.179068,,
1787220543066,Gyroscope,-0.004581486,0.032986697,-0.06475167,,
1787220543067,Accelerometer,0.31345975,-0.26081768,9.736395,,
1787220543074,Gyroscope,3.054324E-4,0.043371398,-0.06291907,,
1787220543075,Accelerometer,0.37088752,-0.2727818,9.856036,,
1787220543083,Gyroscope,-0.008857539,0.02565632,-0.06475167,,
1787220543084,Accelerometer,0.18903299,-0.3062813,10.068997,,
1787220543092,Gyroscope,-0.014355322,0.0048869182,-0.06352994,,
1787220543092,Accelerometer,0.19381863,-0.3182454,10.033105,,
1787220543100,Gyroscope,-0.0070249448,0.010995566,-0.06108648,,
1787220543101,Accelerometer,-0.03589234,-0.25842485,9.856036,,
1787220543109,Gyroscope,3.054324E-4,0.02443459,-0.06597339,,
1787220543109,Accelerometer,0.16749759,-0.26081768,9.707682,,
1787220543117,Gyroscope,-0.003970621,0.02443459,-0.06108648,,
1787220543118,Accelerometer,0.22971097,-0.2656033,9.980463,,
1787220543126,Gyroscope,-0.00763581,0.005497783,-0.06169734,,
1787220543126,Accelerometer,0.043070808,-0.32542387,10.183853,,
1787220543134,Gyroscope,-0.0027488915,0.0012217296,-0.06169734,,
1787220543135,Accelerometer,-0.06460621,-0.33020952,9.913465,,
1787220543143,Gyroscope,0.004581486,0.0097738365,-0.06108648,,
1787220543143,Accelerometer,0.17467605,-0.22731815,9.65504,,
1787220543151,Gyroscope,-3.054324E-4,0.01527162,-0.06108648,,
1787220543152,Accelerometer,0.1268196,-0.23928227,9.887143,,
1787220543160,Gyroscope,-0.0027488915,-0.008552107,-0.06169734,,
1787220543160,Accelerometer,0.3278167,-0.33738798,10.009177,,
1787220543168,Gyroscope,-0.008246674,-0.014660755,-0.05742129,,
1787220543169,Accelerometer,0.021535404,-0.44745782,10.102497,,
1787220543177,Gyroscope,0.008857539,-0.017715078,-0.06352994,,
1787220543177,Accelerometer,0.39720857,-0.17706887,10.054641,,
1787220543185,Gyroscope,0.013744458,0.0012217296,-0.05864302,,
1787220543186,Accelerometer,0.34456646,-0.016749758,10.143175,,
1787220543194,Gyroscope,0.019853106,-0.0042760535,-0.06352994,,
1787220543194,Accelerometer,0.3062813,-0.078963146,9.932607,,
1787220543202,Gyroscope,0.008246674,-0.017715078,-0.058032155,,
1787220543203,Accelerometer,0.27996024,-0.25124636,9.827323,,
1787220543211,Gyroscope,-0.0015271619,-0.02932151,-0.06108648,,
1787220543211,Accelerometer,0.21296121,-0.15074782,9.9756775,,
1787220543219,Gyroscope,-3.054324E-4,-0.033597562,-0.062308207,,
1787220543220,Accelerometer,0.5240282,-0.2009971,10.226924,,
1787220543228,Gyroscope,0.008857539,-0.02932151,-0.05864302,,
1787220543228,Accelerometer,0.31106696,-0.23688944,10.423136,,
1787220543236,Gyroscope,0.02046397,-0.026267186,-0.064140804,,
1787220543237,Accelerometer,0.17467605,-0.31585258,9.88475,,
1787220543245,Gyroscope,0.014966187,-0.022601997,-0.05986475,,
1787220543245,Accelerometer,0.33499518,-0.38285163,9.772287,,
1787220543254,Accelerometer,0.3589234,-0.32303107,9.879965,,
1787220543253,Gyroscope,3.054324E-4,-0.041538805,-0.06169734,,
1787220543262,Gyroscope,-0.004581486,-0.051923506,-0.060475614,,
1787220543262,Accelerometer,0.22492532,-0.30388847,10.406385,,
1787220543270,Gyroscope,0.008246674,-0.048258316,-0.06291907,,
1787220543271,Accelerometer,0.22731815,-0.37328035,9.889536,,
1787220543279,Gyroscope,0.014355322,-0.03054324,-0.06108648,,
1787220543280,Accelerometer,0.34456646,-0.46181476,10.305887,,
1787220543287,Gyroscope,0.014355322,-0.040317077,-0.064140804,,
1787220543288,Accelerometer,0.5312066,-0.33738798,9.915857,,
1787220543296,Gyroscope,0.0058032153,-0.050090913,-0.06108648,,
1787220543297,Accelerometer,0.42831525,-0.30149564,10.396814,,
1787220543304,Gyroscope,0.0058032153,-0.05070178,-0.06597339,,
1787220543305,Accelerometer,0.32542387,-0.39481574,9.968499,,
1787220543313,Gyroscope,0.00641408,-0.042760536,-0.064140804,,
1787220543314,Accelerometer,0.40438703,-0.47377887,10.406385,,
1787220543321,Gyroscope,0.008246674,-0.05131264,-0.07086031,,
1787220543322,Accelerometer,0.7585248,-0.47138608,9.846465,,
1787220543330,Gyroscope,9.162972E-4,-0.047647454,-0.06536253,,
1787220543331,Accelerometer,0.5814559,-0.39720857,10.442278,,
1787220543338,Gyroscope,0.008246674,-0.045814857,-0.073303774,,
1787220543339,Accelerometer,0.51445687,-0.40677986,9.695718,,
1787220543347,Gyroscope,0.0021380268,-0.028099779,-0.06902772,,
1787220543348,Accelerometer,0.47138608,-0.4642076,10.124033,,
1787220543355,Gyroscope,-0.0015271619,-0.04092794,-0.077579826,,
1787220543356,Accelerometer,0.7968099,-0.49292147,9.844072,,
1787220543364,Gyroscope,-0.008857539,-0.047647454,-0.073303774,,
1787220543365,Accelerometer,0.74416786,-0.40917268,10.643275,,
1787220543372,Gyroscope,0.00641408,-0.045203995,-0.08185588,,
1787220543373,Accelerometer,0.57427746,-0.2847459,10.1288185,,
1787220543381,Gyroscope,0.013133593,-0.018325943,-0.08002329,,
1787220543382,Accelerometer,0.6269195,-0.29192436,10.018748,,
1787220543389,Gyroscope,0.004581486,-0.022601997,-0.08491021,,
1787220543390,Accelerometer,0.8925229,-0.4235296,9.772287,,
1787220543398,Gyroscope,-0.019853106,-0.039095346,-0.08552107,,
1787220543399,Accelerometer,0.7704889,-0.25603202,10.025927,,
1787220543406,Gyroscope,-0.014966187,-0.054366965,-0.08857539,,
1787220543407,Accelerometer,0.9164511,-0.32542387,10.171889,,
1787220543415,Gyroscope,-0.0051923506,-0.022601997,-0.08857539,,
1787220543416,Accelerometer,0.7393822,-0.3684947,9.97807,,
1787220543423,Gyroscope,0.011300999,-0.0140498895,-0.09529491,,
1787220543424,Accelerometer,1.0432707,-0.45942193,9.779466,,
1787220543432,Gyroscope,-0.0015271619,-0.0097738365,-0.09224058,,
1787220543433,Accelerometer,1.012164,-0.23449662,9.868001,,
1787220543440,Gyroscope,-0.0027488915,-0.027488915,-0.100181825,,
1787220543441,Accelerometer,0.94755775,-0.20338993,9.9015,,
1787220543449,Gyroscope,-0.008857539,-0.016493348,-0.0971275,,
1787220543450,Accelerometer,0.8207382,-0.27996024,9.954143,,
1787220543457,Gyroscope,0.0021380268,-0.02443459,-0.10567961,,
1787220543458,Accelerometer,1.2849457,-0.10289137,9.415757,,
1787220543466,Gyroscope,-0.0058032153,-0.0048869182,-0.09957096,,
1787220543467,Accelerometer,1.2442678,-0.2727818,10.24846,,
1787220543474,Gyroscope,0.0070249448,-0.021991132,-0.11117739,,
1787220543475,Accelerometer,1.253839,-0.28713873,9.848858,,
1787220543483,Gyroscope,0.009468404,-0.0018325944,-0.10384701,,
1787220543484,Accelerometer,1.1581261,-0.32542387,9.870394,,
1787220543492,Gyroscope,0.016187917,0.0030543238,-0.115453444,,
1787220543492,Accelerometer,1.268196,-0.34217364,9.346365,,
1787220543500,Gyroscope,-3.054324E-4,0.0042760535,-0.11056653,,
1787220543501,Accelerometer,1.402194,-0.23688944,9.437292,,
1787220543509,Gyroscope,-0.0058032153,-0.0061086477,-0.11423171,,
1787220543509,Accelerometer,1.1150553,-0.2321038,9.829716,,
1787220543517,Gyroscope,0.0027488915,-0.0036651888,-0.1178969,,
1787220543518,Accelerometer,1.1413764,-0.47138608,9.860822,,
1787220543526,Gyroscope,0.016798781,0.007941242,-0.11728604,,
1787220543526,Accelerometer,1.0576276,-0.3493521,9.834501,,
1787220543534,Gyroscope,0.022907428,0.018325943,-0.124616414,,
1787220543535,Accelerometer,1.39023,-0.1698904,9.578469,,
1787220543543,Gyroscope,0.014966187,0.020769402,-0.115453444,,
1787220543543,Accelerometer,0.96909314,-0.24885355,10.064212,,
1787220543551,Gyroscope,0.010690134,0.011606431,-0.12767074,,
1787220543552,Accelerometer,0.9164511,-0.30388847,9.662218,,
1787220543560,Gyroscope,0.00641408,0.0140498895,-0.11728604,,
1787220543560,Accelerometer,0.9236295,-0.44985065,9.923036,,
1787220543568,Gyroscope,0.011911863,0.012217295,-0.13194679,,
1787220543569,Accelerometer,1.2658032,-0.47138608,9.994821,,
1787220543577,Gyroscope,0.018631376,0.017715078,-0.11911863,,
1787220543577,Accelerometer,0.9499506,-0.26081768,9.942178,,
1787220543585,Gyroscope,0.029016078,0.037873615,-0.12889247,,
1787220543586,Accelerometer,0.73459655,-0.0741775,9.731609,,
1787220543594,Gyroscope,0.01924224,0.04703659,-0.12278382,,
1787220543594,Accelerometer,0.7082755,-0.35653058,9.690931,,
1787220543602,Gyroscope,-3.054324E-4,0.015882485,-0.126449,,
1787220543603,Accelerometer,0.94755775,-0.45702913,9.619147,,
1787220543611,Gyroscope,-0.011300999,-0.0042760535,-0.12522727,,
1787220543611,Accelerometer,0.9954142,0.0047856453,10.030712,,
1787220543619,Gyroscope,0.014966187,0.021380268,-0.12767074,,
1787220543620,Accelerometer,0.9020941,-0.19381863,10.480563,,
1787220543628,Gyroscope,0.03940078,0.048258316,-0.12705988,,
1787220543628,Accelerometer,0.55752766,-0.4642076,9.844072,,
1787220543636,Gyroscope,0.03451386,0.04886918,-0.12828161,,
1787220543637,Accelerometer,0.9619147,-0.1794617,9.489935,,
1787220543645,Gyroscope,3.054324E-4,0.037873615,-0.12278382,,
1787220543645,Accelerometer,0.5910272,-0.10289137,10.164711,,
1787220543653,Gyroscope,-0.0051923506,6.108648E-4,-0.12522727,,
1787220543654,Accelerometer,0.5886344,-0.2416751,10.1288185,,
1787220543662,Gyroscope,-0.004581486,0.014660755,-0.12095123,,
1787220543662,Accelerometer,0.48095736,-0.07178468,9.41815,,
1787220543670,Gyroscope,0.0070249448,0.04092794,-0.12522727,,
1787220543671,Accelerometer,0.6723832,-0.30867413,10.301102,,
1787220543679,Gyroscope,0.010079269,0.034819294,-0.12217296,,
1787220543679,Accelerometer,0.6029913,-0.05503492,9.690931,,
1787220543672,Location,,,,50.4015458,30.6847276
1787220543687,Gyroscope,0.0027488915,0.032986697,-0.12156209,,
1787220543688,Accelerometer,0.4426722,-0.011964113,10.049855,,
1787220543696,Gyroscope,-0.0027488915,0.02687805,-0.1197295,,
1787220543697,Accelerometer,0.16749759,-0.4354937,9.736395,,
1787220543704,Gyroscope,-0.013133593,0.021991132,-0.12217296,,
1787220543705,Accelerometer,0.41156548,-0.2656033,9.628718,,
1787220543713,Gyroscope,-0.014966187,0.021991132,-0.1178969,,
1787220543714,Accelerometer,0.5814559,0.050249275,10.042677,,
1787220543721,Gyroscope,-0.004581486,0.02932151,-0.12095123,,
1787220543722,Accelerometer,0.3397808,-0.18424734,10.600204,,
1787220543730,Gyroscope,0.0051923506,0.028099779,-0.12217296,,
1787220543731,Accelerometer,0.2943172,0.02632105,9.241081,,
1787220543738,Gyroscope,-0.008857539,0.047647454,-0.118507765,,
1787220543739,Accelerometer,0.31585258,-0.083748795,9.7196455,,
1787220543747,Gyroscope,-0.021074835,0.021380268,-0.12583815,,
1787220543748,Accelerometer,0.6221339,0.019142581,9.298509,,
1787220543755,Gyroscope,-0.033902995,0.013439025,-0.115453444,,
1787220543756,Accelerometer,0.3278167,0.02871387,9.994821,,
1787220543764,Gyroscope,-0.01802051,0.021991132,-0.12767074,,
1787220543765,Accelerometer,0.18903299,0.069391854,9.348758,,
1787220543772,Gyroscope,-0.009468404,0.040317077,-0.12095123,,
1787220543773,Accelerometer,0.40917268,-0.12203395,9.726824,,
1787220543781,Gyroscope,-0.015577052,0.018325943,-0.1301142,,
1787220543782,Accelerometer,0.6652047,-0.15553348,8.920443,,
1787220543789,Gyroscope,-0.040622506,-0.0024434591,-0.12095123,,
1787220543790,Accelerometer,0.6364908,-0.2727818,9.868001,,
1787220543798,Gyroscope,-0.031459536,-0.012217295,-0.12400555,,
1787220543799,Accelerometer,0.3493521,0.047856454,9.274581,,
1787220543806,Gyroscope,-0.013744458,0.034819294,-0.11911863,,
1787220543807,Accelerometer,0.21535404,-0.02871387,9.793823,,
1787220543815,Gyroscope,-3.054324E-4,0.04092794,-0.12950334,,
1787220543816,Accelerometer,0.30867413,0.16271193,9.415757,,
1787220543823,Gyroscope,-0.015577052,0.023212861,-0.12095123,,
1787220543824,Accelerometer,0.27517462,0.17467605,9.84168,,
1787220543832,Gyroscope,-0.029626941,-0.01527162,-0.12705988,,
1787220543833,Accelerometer,0.22971097,0.19381863,8.992228,,
1787220543840,Gyroscope,-0.041844238,-0.012217295,-0.1178969,,
1787220543841,Accelerometer,0.22971097,-0.05742774,9.2075815,,
1787220543849,Gyroscope,-0.036346454,0.0036651888,-0.12400555,,
1787220543850,Accelerometer,0.1698904,0.148355,9.004191,,
1787220543857,Gyroscope,-0.029016078,0.023212861,-0.12278382,,
1787220543858,Accelerometer,0.55513483,0.33020952,9.119047,,
1787220543866,Gyroscope,-0.03084867,0.025045456,-0.1178969,,
1787220543867,Accelerometer,0.05742774,0.33499518,8.925228,,
1787220543874,Gyroscope,-0.033902995,0.040317077,-0.12278382,,
1787220543875,Accelerometer,0.038285162,0.15553348,7.7647095,,
1787220543883,Gyroscope,-0.06017018,0.058032155,-0.11728604,,
1787220543884,Accelerometer,0.069391854,0.10767702,8.29113,,
1787220543892,Gyroscope,-0.06933315,0.019547673,-0.118507765,,
1787220543892,Accelerometer,0.79920274,0.3493521,8.17149,,
